state,offence_category,subcategory,2025_population,2026_population,month,incident_count
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2022-08-01,562
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2022-08-01,28
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2022-08-01,613
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2022-08-01,180
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2022-08-01,29
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2022-08-01,73
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2022-08-01,236
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2022-08-01,7
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2022-08-01,46
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2022-08-01,60
NSW,Drug offences,Manufacture drug,8479314,8479314,2022-08-01,5
NSW,Drug offences,Importing drugs,8479314,8479314,2022-08-01,11
NSW,Drug offences,Other drug offences,8479314,8479314,2022-08-01,518
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2022-08-01,1159
NSW,Disorderly conduct,Trespass,8479314,8479314,2022-08-01,918
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2022-08-01,282
NSW,Disorderly conduct,Offensive language,8479314,8479314,2022-08-01,129
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2022-08-01,220
NSW,Betting and gaming offences,,8479314,8479314,2022-08-01,8
NSW,Liquor offences,,8479314,8479314,2022-08-01,737
NSW,Pornography offences,,8479314,8479314,2022-08-01,90
NSW,Against justice procedures,Escape custody,8479314,8479314,2022-08-01,12
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2022-08-01,1949
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2022-08-01,4492
NSW,Against justice procedures,Fail to appear,8479314,8479314,2022-08-01,70
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2022-08-01,451
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2022-08-01,256
NSW,Transport regulatory offences,,8479314,8479314,2022-08-01,5656
NSW,Other offences,,8479314,8479314,2022-08-01,1169
NSW,Homicide,Murder *,8479314,8479314,2022-09-01,3
NSW,Homicide,Attempted murder,8479314,8479314,2022-09-01,1
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2022-09-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2022-09-01,5
NSW,Assault,Domestic violence related assault,8479314,8479314,2022-09-01,2800
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2022-09-01,2514
NSW,Assault,Assault Police,8479314,8479314,2022-09-01,201
NSW,Sexual offences,Sexual assault,8479314,8479314,2022-09-01,777
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2022-09-01,668
NSW,Abduction and kidnapping,,8479314,8479314,2022-09-01,14
NSW,Robbery,Robbery without a weapon,8479314,8479314,2022-09-01,92
NSW,Robbery,Robbery with a firearm,8479314,8479314,2022-09-01,8
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2022-09-01,72
NSW,Blackmail and extortion,,8479314,8479314,2022-09-01,125
NSW,Coercive Control,,8479314,8479314,2022-09-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2022-09-01,3547
NSW,Other offences against the person,,8479314,8479314,2022-09-01,130
NSW,Theft,Break and enter dwelling,8479314,8479314,2022-09-01,1499
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2022-09-01,641
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2022-09-01,650
NSW,Theft,Motor vehicle theft,8479314,8479314,2022-09-01,913
NSW,Theft,Steal from motor vehicle,8479314,8479314,2022-09-01,2108
NSW,Theft,Steal from retail store,8479314,8479314,2022-09-01,2011
NSW,Theft,Steal from dwelling,8479314,8479314,2022-09-01,1169
NSW,Theft,Steal from person,8479314,8479314,2022-09-01,154
NSW,Theft,Stock theft,8479314,8479314,2022-09-01,20
NSW,Theft,Fraud,8479314,8479314,2022-09-01,4131
NSW,Theft,Other theft,8479314,8479314,2022-09-01,1448
NSW,Arson,,8479314,8479314,2022-09-01,252
NSW,Malicious damage to property,,8479314,8479314,2022-09-01,4005
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2022-09-01,215
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2022-09-01,89
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2022-09-01,1301
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2022-09-01,508
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2022-09-01,40
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2022-09-01,487
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2022-09-01,103
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2022-09-01,20
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2022-09-01,42
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2022-09-01,77
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2022-09-01,18
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2022-09-01,25
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2022-09-01,41
NSW,Drug offences,Manufacture drug,8479314,8479314,2022-09-01,4
NSW,Drug offences,Importing drugs,8479314,8479314,2022-09-01,10
NSW,Drug offences,Other drug offences,8479314,8479314,2022-09-01,497
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2022-09-01,1063
NSW,Disorderly conduct,Trespass,8479314,8479314,2022-09-01,872
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2022-09-01,284
NSW,Disorderly conduct,Offensive language,8479314,8479314,2022-09-01,132
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2022-09-01,208
NSW,Betting and gaming offences,,8479314,8479314,2022-09-01,11
NSW,Liquor offences,,8479314,8479314,2022-09-01,925
NSW,Pornography offences,,8479314,8479314,2022-09-01,94
NSW,Against justice procedures,Escape custody,8479314,8479314,2022-09-01,12
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2022-09-01,1722
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2022-09-01,4115
NSW,Against justice procedures,Fail to appear,8479314,8479314,2022-09-01,63
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2022-09-01,462
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2022-09-01,215
NSW,Transport regulatory offences,,8479314,8479314,2022-09-01,5414
NSW,Other offences,,8479314,8479314,2022-09-01,1094
NSW,Homicide,Murder *,8479314,8479314,2022-10-01,1
NSW,Homicide,Attempted murder,8479314,8479314,2022-10-01,1
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2022-10-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2022-10-01,2
NSW,Assault,Domestic violence related assault,8479314,8479314,2022-10-01,2927
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2022-10-01,2877
NSW,Assault,Assault Police,8479314,8479314,2022-10-01,260
NSW,Sexual offences,Sexual assault,8479314,8479314,2022-10-01,792
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2022-10-01,666
NSW,Abduction and kidnapping,,8479314,8479314,2022-10-01,17
NSW,Robbery,Robbery without a weapon,8479314,8479314,2022-10-01,108
NSW,Robbery,Robbery with a firearm,8479314,8479314,2022-10-01,11
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2022-10-01,68
NSW,Blackmail and extortion,,8479314,8479314,2022-10-01,128
NSW,Coercive Control,,8479314,8479314,2022-10-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2022-10-01,3822
NSW,Other offences against the person,,8479314,8479314,2022-10-01,126
NSW,Theft,Break and enter dwelling,8479314,8479314,2022-10-01,1682
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2022-10-01,635
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2022-10-01,641
NSW,Theft,Motor vehicle theft,8479314,8479314,2022-10-01,1109
NSW,Theft,Steal from motor vehicle,8479314,8479314,2022-10-01,2350
NSW,Theft,Steal from retail store,8479314,8479314,2022-10-01,1822
NSW,Theft,Steal from dwelling,8479314,8479314,2022-10-01,1329
NSW,Theft,Steal from person,8479314,8479314,2022-10-01,173
NSW,Theft,Stock theft,8479314,8479314,2022-10-01,23
NSW,Theft,Fraud,8479314,8479314,2022-10-01,4136
NSW,Theft,Other theft,8479314,8479314,2022-10-01,1525
NSW,Arson,,8479314,8479314,2022-10-01,280
NSW,Malicious damage to property,,8479314,8479314,2022-10-01,4313
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2022-10-01,244
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2022-10-01,90
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2022-10-01,1259
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2022-10-01,491
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2022-10-01,130
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2022-10-01,550
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2022-10-01,128
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2022-10-01,19
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2022-10-01,42
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2022-10-01,93
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2022-10-01,22
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2022-10-01,24
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2022-10-01,57
NSW,Drug offences,Manufacture drug,8479314,8479314,2022-10-01,8
NSW,Drug offences,Importing drugs,8479314,8479314,2022-10-01,15
NSW,Drug offences,Other drug offences,8479314,8479314,2022-10-01,519
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2022-10-01,1151
NSW,Disorderly conduct,Trespass,8479314,8479314,2022-10-01,1032
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2022-10-01,332
NSW,Disorderly conduct,Offensive language,8479314,8479314,2022-10-01,148
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2022-10-01,215
NSW,Betting and gaming offences,,8479314,8479314,2022-10-01,7
NSW,Liquor offences,,8479314,8479314,2022-10-01,1007
NSW,Pornography offences,,8479314,8479314,2022-10-01,100
NSW,Against justice procedures,Escape custody,8479314,8479314,2022-10-01,10
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2022-10-01,1982
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2022-10-01,4393
NSW,Against justice procedures,Fail to appear,8479314,8479314,2022-10-01,89
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2022-10-01,469
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2022-10-01,209
NSW,Transport regulatory offences,,8479314,8479314,2022-10-01,5513
NSW,Other offences,,8479314,8479314,2022-10-01,1220
NSW,Homicide,Murder *,8479314,8479314,2022-11-01,2
NSW,Homicide,Attempted murder,8479314,8479314,2022-11-01,0
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2022-11-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2022-11-01,0
NSW,Assault,Domestic violence related assault,8479314,8479314,2022-11-01,2933
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2022-11-01,2963
NSW,Assault,Assault Police,8479314,8479314,2022-11-01,246
NSW,Sexual offences,Sexual assault,8479314,8479314,2022-11-01,902
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2022-11-01,772
NSW,Abduction and kidnapping,,8479314,8479314,2022-11-01,12
NSW,Robbery,Robbery without a weapon,8479314,8479314,2022-11-01,91
NSW,Robbery,Robbery with a firearm,8479314,8479314,2022-11-01,13
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2022-11-01,78
NSW,Blackmail and extortion,,8479314,8479314,2022-11-01,128
NSW,Coercive Control,,8479314,8479314,2022-11-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2022-11-01,3940
NSW,Other offences against the person,,8479314,8479314,2022-11-01,145
NSW,Theft,Break and enter dwelling,8479314,8479314,2022-11-01,1647
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2022-11-01,660
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2022-11-01,645
NSW,Theft,Motor vehicle theft,8479314,8479314,2022-11-01,1061
NSW,Theft,Steal from motor vehicle,8479314,8479314,2022-11-01,2175
NSW,Theft,Steal from retail store,8479314,8479314,2022-11-01,2211
NSW,Theft,Steal from dwelling,8479314,8479314,2022-11-01,1365
NSW,Theft,Steal from person,8479314,8479314,2022-11-01,161
NSW,Theft,Stock theft,8479314,8479314,2022-11-01,25
NSW,Theft,Fraud,8479314,8479314,2022-11-01,4175
NSW,Theft,Other theft,8479314,8479314,2022-11-01,1677
NSW,Arson,,8479314,8479314,2022-11-01,297
NSW,Malicious damage to property,,8479314,8479314,2022-11-01,4100
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2022-11-01,202
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2022-11-01,83
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2022-11-01,1223
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2022-11-01,471
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2022-11-01,87
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2022-11-01,503
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2022-11-01,105
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2022-11-01,14
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2022-11-01,32
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2022-11-01,314
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2022-11-01,16
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2022-11-01,32
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2022-11-01,49
NSW,Drug offences,Manufacture drug,8479314,8479314,2022-11-01,4
NSW,Drug offences,Importing drugs,8479314,8479314,2022-11-01,16
NSW,Drug offences,Other drug offences,8479314,8479314,2022-11-01,455
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2022-11-01,1232
NSW,Disorderly conduct,Trespass,8479314,8479314,2022-11-01,985
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2022-11-01,294
NSW,Disorderly conduct,Offensive language,8479314,8479314,2022-11-01,111
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2022-11-01,245
NSW,Betting and gaming offences,,8479314,8479314,2022-11-01,17
NSW,Liquor offences,,8479314,8479314,2022-11-01,959
NSW,Pornography offences,,8479314,8479314,2022-11-01,125
NSW,Against justice procedures,Escape custody,8479314,8479314,2022-11-01,10
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2022-11-01,1882
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2022-11-01,4192
NSW,Against justice procedures,Fail to appear,8479314,8479314,2022-11-01,72
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2022-11-01,467
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2022-11-01,208
NSW,Transport regulatory offences,,8479314,8479314,2022-11-01,4228
NSW,Other offences,,8479314,8479314,2022-11-01,1250
NSW,Homicide,Murder *,8479314,8479314,2022-12-01,10
NSW,Homicide,Attempted murder,8479314,8479314,2022-12-01,1
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2022-12-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2022-12-01,1
NSW,Assault,Domestic violence related assault,8479314,8479314,2022-12-01,3187
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2022-12-01,2832
NSW,Assault,Assault Police,8479314,8479314,2022-12-01,263
NSW,Sexual offences,Sexual assault,8479314,8479314,2022-12-01,732
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2022-12-01,667
NSW,Abduction and kidnapping,,8479314,8479314,2022-12-01,18
NSW,Robbery,Robbery without a weapon,8479314,8479314,2022-12-01,96
NSW,Robbery,Robbery with a firearm,8479314,8479314,2022-12-01,6
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2022-12-01,62
NSW,Blackmail and extortion,,8479314,8479314,2022-12-01,152
NSW,Coercive Control,,8479314,8479314,2022-12-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2022-12-01,3753
NSW,Other offences against the person,,8479314,8479314,2022-12-01,140
NSW,Theft,Break and enter dwelling,8479314,8479314,2022-12-01,1520
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2022-12-01,626
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2022-12-01,873
NSW,Theft,Motor vehicle theft,8479314,8479314,2022-12-01,1045
NSW,Theft,Steal from motor vehicle,8479314,8479314,2022-12-01,2134
NSW,Theft,Steal from retail store,8479314,8479314,2022-12-01,2474
NSW,Theft,Steal from dwelling,8479314,8479314,2022-12-01,1410
NSW,Theft,Steal from person,8479314,8479314,2022-12-01,209
NSW,Theft,Stock theft,8479314,8479314,2022-12-01,20
NSW,Theft,Fraud,8479314,8479314,2022-12-01,3794
NSW,Theft,Other theft,8479314,8479314,2022-12-01,1684
NSW,Arson,,8479314,8479314,2022-12-01,360
NSW,Malicious damage to property,,8479314,8479314,2022-12-01,4274
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2022-12-01,328
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2022-12-01,117
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2022-12-01,1439
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2022-12-01,590
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2022-12-01,157
